City,State,Lat,Lon,Population_M,Year,Month,Crime_Type,Cases,Severity,Resolution_Rate,Arrests,Response_Time_Min
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,3,Harassment,85,Medium,0.45,26,32.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Theft,158,Medium,0.52,53,41.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Assault,88,Low,0.65,48,16.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Fraud,122,Critical,0.53,49,24.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Burglary,130,Low,0.68,66,10.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Vandalism,81,High,0.58,33,8.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Robbery,70,Low,0.49,24,23.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Cybercrime,131,Low,0.55,44,16.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Drug Offense,86,High,0.53,35,41.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Homicide,19,Medium,0.62,9,15.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,4,Harassment,93,Low,0.39,28,30.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Theft,167,High,0.54,68,10.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Assault,120,Low,0.44,39,26.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Fraud,164,Critical,0.37,48,23.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Burglary,136,Medium,0.7,81,36.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Vandalism,67,Medium,0.68,38,42.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Robbery,64,Low,0.66,28,32.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Cybercrime,114,Low,0.62,45,19.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Drug Offense,75,High,0.68,40,27.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Homicide,22,Low,0.65,8,31.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,5,Harassment,102,Low,0.74,51,44.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Theft,250,Medium,0.64,143,16.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Assault,129,Low,0.39,44,11.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Fraud,161,High,0.47,61,31.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Burglary,130,Low,0.65,72,13.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Vandalism,108,Critical,0.49,46,42.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Robbery,54,Medium,0.76,34,12.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Cybercrime,147,Medium,0.51,53,11.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Drug Offense,69,Low,0.53,28,43.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Homicide,14,Low,0.72,8,12.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,6,Harassment,137,Low,0.76,70,30.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Theft,220,Medium,0.44,68,18.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Assault,107,Low,0.6,49,32.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Fraud,202,Medium,0.58,92,28.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Burglary,110,Low,0.58,43,32.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Vandalism,102,High,0.69,46,9.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Robbery,56,Medium,0.4,14,44.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Cybercrime,140,Low,0.57,64,25.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Drug Offense,75,Medium,0.38,23,42.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Homicide,13,Medium,0.71,7,13.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,7,Harassment,94,Medium,0.37,29,27.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Theft,191,High,0.44,63,26.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Assault,75,High,0.65,32,23.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Fraud,137,Critical,0.64,77,36.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Burglary,128,Low,0.71,64,38.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Vandalism,90,Medium,0.42,29,31.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Robbery,70,Low,0.46,24,39.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Cybercrime,123,High,0.77,59,34.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Drug Offense,84,Low,0.45,26,8.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Homicide,18,Medium,0.5,7,43.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,8,Harassment,114,Low,0.61,50,41.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Theft,175,Low,0.36,40,11.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Assault,109,Medium,0.6,57,30.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Fraud,158,Low,0.47,58,38.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Burglary,90,Medium,0.47,29,29.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Vandalism,92,Critical,0.59,33,18.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Robbery,64,High,0.41,22,40.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Cybercrime,104,High,0.61,53,32.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Drug Offense,91,High,0.68,44,22.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Homicide,19,Low,0.51,6,20.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,9,Harassment,113,Low,0.53,47,22.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Theft,208,Medium,0.49,83,28.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Assault,80,Low,0.77,40,22.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Fraud,138,Critical,0.48,41,34.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Burglary,118,Medium,0.78,64,40.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Vandalism,50,Medium,0.73,24,39.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Robbery,57,Low,0.37,16,21.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Cybercrime,127,Low,0.36,28,31.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Drug Offense,61,Low,0.6,25,25.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Homicide,13,High,0.52,4,44.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,10,Harassment,82,Medium,0.62,35,35.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Theft,196,Medium,0.49,60,40.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Assault,98,Low,0.49,37,36.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Fraud,147,High,0.64,74,8.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Burglary,89,Medium,0.48,28,23.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Vandalism,67,Low,0.67,36,16.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Robbery,44,Low,0.53,20,22.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Cybercrime,144,Low,0.45,49,13.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Drug Offense,57,Medium,0.5,22,16.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Homicide,12,High,0.6,4,23.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,11,Harassment,74,Low,0.59,27,15.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Theft,129,Low,0.54,45,19.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Assault,73,Low,0.41,19,42.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Fraud,111,Medium,0.67,62,33.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Burglary,106,Medium,0.42,35,24.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Vandalism,75,Low,0.64,28,22.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Robbery,46,Low,0.7,27,17.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Cybercrime,127,High,0.6,54,33.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Drug Offense,66,Medium,0.63,28,32.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Homicide,13,Medium,0.47,5,13.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2021,12,Harassment,91,Medium,0.35,26,28.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Theft,181,Medium,0.74,108,26.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Assault,79,Low,0.54,30,20.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Fraud,136,Medium,0.57,55,20.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Burglary,67,Critical,0.66,33,30.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Vandalism,68,Low,0.47,23,25.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Robbery,53,High,0.72,30,27.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Cybercrime,85,Critical,0.72,46,35.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Drug Offense,77,Low,0.6,40,16.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Homicide,9,Critical,0.73,4,29.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,1,Harassment,90,Medium,0.61,42,30.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Theft,172,Low,0.42,50,42.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Assault,71,Medium,0.77,34,15.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Fraud,102,High,0.66,42,10.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Burglary,69,High,0.53,31,39.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Vandalism,77,Medium,0.47,27,41.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Robbery,60,Low,0.56,28,22.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Cybercrime,94,Low,0.56,35,36.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Drug Offense,74,Critical,0.67,36,14.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Homicide,11,High,0.62,4,26.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,2,Harassment,102,High,0.71,63,25.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Theft,191,Low,0.63,91,15.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Assault,68,Medium,0.45,21,21.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Fraud,144,Low,0.38,36,34.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Burglary,68,Medium,0.57,27,20.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Vandalism,67,Low,0.49,23,13.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Robbery,53,Low,0.38,12,20.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Cybercrime,129,High,0.56,44,30.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Drug Offense,89,Low,0.5,26,29.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Homicide,10,Critical,0.53,4,20.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,3,Harassment,87,Low,0.72,42,17.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Theft,173,Low,0.48,57,44.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Assault,102,Low,0.71,44,29.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Fraud,162,Low,0.42,56,32.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Burglary,123,Low,0.41,31,20.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Vandalism,53,Medium,0.39,15,27.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Robbery,43,Medium,0.78,23,27.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Cybercrime,119,Critical,0.72,75,22.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Drug Offense,71,Low,0.38,24,29.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Homicide,14,Low,0.75,6,32.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,4,Harassment,109,Medium,0.67,58,28.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Theft,190,High,0.41,52,36.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Assault,107,Medium,0.37,33,43.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Fraud,139,Low,0.5,54,14.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Burglary,82,Critical,0.57,34,19.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Vandalism,56,Low,0.38,17,36.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Robbery,73,Critical,0.42,18,33.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Cybercrime,119,High,0.56,48,23.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Drug Offense,74,Medium,0.43,28,37.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Homicide,18,Critical,0.64,10,35.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,5,Harassment,107,Low,0.57,46,35.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Theft,241,Medium,0.39,58,40.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Assault,109,Low,0.38,26,12.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Fraud,177,Low,0.55,82,17.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Burglary,106,Medium,0.53,35,23.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Vandalism,60,Low,0.52,20,44.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Robbery,66,Critical,0.75,33,13.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Cybercrime,173,Medium,0.64,95,20.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Drug Offense,88,Low,0.44,23,16.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Homicide,13,Medium,0.57,6,18.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,6,Harassment,93,Medium,0.47,35,22.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Theft,174,High,0.43,61,22.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Assault,68,Medium,0.61,26,25.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Fraud,139,Medium,0.43,46,44.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Burglary,75,Medium,0.5,27,18.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Vandalism,73,Medium,0.75,46,42.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Robbery,74,Low,0.69,43,12.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Cybercrime,151,Medium,0.44,51,33.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Drug Offense,90,Low,0.75,47,37.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Homicide,12,Medium,0.37,3,32.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,7,Harassment,102,Medium,0.55,34,9.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Theft,142,Low,0.75,74,38.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Assault,91,Medium,0.63,37,40.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Fraud,129,Critical,0.36,29,13.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Burglary,110,Low,0.54,44,27.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Vandalism,63,High,0.54,22,28.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Robbery,44,Medium,0.42,16,10.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Cybercrime,114,Low,0.59,48,24.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Drug Offense,76,Medium,0.46,24,17.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Homicide,12,Medium,0.75,7,43.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,8,Harassment,81,Medium,0.38,26,39.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Theft,173,Critical,0.55,72,20.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Assault,92,Medium,0.57,37,35.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Fraud,96,Medium,0.38,24,9.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Burglary,92,Critical,0.44,25,27.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Vandalism,49,Low,0.54,16,40.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Robbery,49,Medium,0.4,17,14.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Cybercrime,116,Low,0.42,31,22.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Drug Offense,57,Medium,0.59,22,36.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Homicide,10,Medium,0.7,5,8.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,9,Harassment,73,Low,0.41,22,43.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Theft,150,High,0.47,62,22.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Assault,60,Low,0.4,14,42.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Fraud,130,Low,0.61,58,10.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Burglary,106,Low,0.6,44,26.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Vandalism,78,High,0.45,28,25.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Robbery,41,Medium,0.45,15,18.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Cybercrime,86,High,0.42,29,40.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Drug Offense,76,Critical,0.47,25,31.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Homicide,10,Critical,0.63,5,29.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,10,Harassment,89,Low,0.4,23,9.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Theft,162,Low,0.75,76,19.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Assault,81,Medium,0.53,35,22.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Fraud,89,Critical,0.73,53,18.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Burglary,79,Low,0.37,25,23.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Vandalism,49,High,0.58,22,12.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Robbery,44,Low,0.48,13,40.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Cybercrime,117,Medium,0.47,43,23.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Drug Offense,46,Medium,0.64,26,38.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Homicide,9,Low,0.37,2,25.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,11,Harassment,70,Low,0.62,38,38.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Theft,112,Low,0.37,29,42.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Assault,55,Medium,0.56,23,38.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Fraud,96,Low,0.67,41,12.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Burglary,73,Low,0.48,23,40.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Vandalism,53,Low,0.69,31,33.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Robbery,55,Low,0.54,25,44.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Cybercrime,84,Medium,0.44,26,35.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Drug Offense,71,Low,0.46,29,29.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Homicide,12,Low,0.54,4,13.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2022,12,Harassment,72,Medium,0.58,31,20.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Theft,203,High,0.74,100,31.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Assault,87,Low,0.56,41,34.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Fraud,136,Low,0.37,40,29.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Burglary,72,Low,0.45,25,21.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Vandalism,69,Low,0.63,27,41.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Robbery,43,Low,0.69,20,23.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Cybercrime,92,Low,0.52,32,26.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Drug Offense,61,Low,0.36,16,30.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Homicide,16,Medium,0.38,4,36.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,1,Harassment,103,Low,0.36,27,24.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Theft,143,Low,0.5,59,17.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Assault,94,High,0.46,36,11.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Fraud,120,Low,0.49,40,36.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Burglary,110,Low,0.5,48,14.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Vandalism,67,Medium,0.63,27,19.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Robbery,43,High,0.66,24,23.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Cybercrime,89,High,0.4,23,9.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Drug Offense,71,Medium,0.75,40,11.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Homicide,17,Low,0.44,4,40.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,2,Harassment,93,High,0.59,40,37.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Theft,163,Low,0.74,94,22.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Assault,93,Medium,0.66,45,31.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Fraud,119,Medium,0.73,75,8.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Burglary,87,Low,0.49,29,18.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Vandalism,72,Low,0.66,29,43.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Robbery,48,High,0.64,26,24.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Cybercrime,119,Medium,0.43,37,28.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Drug Offense,64,High,0.55,26,33.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Homicide,18,Low,0.43,4,43.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,3,Harassment,102,Medium,0.42,37,12.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Theft,228,Low,0.72,117,31.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Assault,98,Low,0.55,32,37.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Fraud,146,Low,0.52,54,13.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Burglary,100,Medium,0.59,53,35.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Vandalism,93,Low,0.57,35,16.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Robbery,56,Medium,0.53,21,21.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Cybercrime,179,Low,0.74,119,31.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Drug Offense,110,Critical,0.7,62,16.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Homicide,13,Low,0.44,4,24.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,4,Harassment,130,Low,0.62,56,16.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Theft,252,Low,0.57,97,32.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Assault,81,Low,0.62,37,32.1
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Fraud,121,High,0.37,39,42.8
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Burglary,132,Low,0.63,74,34.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Vandalism,90,Low,0.37,25,25.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Robbery,65,Low,0.48,27,21.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Cybercrime,187,Low,0.58,85,33.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Drug Offense,107,High,0.7,46,11.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Homicide,14,Low,0.66,7,34.2
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,5,Harassment,127,Medium,0.43,46,36.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Theft,254,Critical,0.52,95,25.4
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Assault,92,Medium,0.62,44,14.5
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Fraud,180,Low,0.44,56,38.6
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Burglary,100,High,0.6,48,19.0
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Vandalism,106,Medium,0.38,34,25.3
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Robbery,79,Medium,0.77,52,32.7
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Cybercrime,173,Low,0.69,98,42.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Drug Offense,106,Medium,0.68,56,25.9
Mumbai,Maharashtra,19.076,72.8777,20.4,2023,6,Homicide,22,Medium,0.39,5,21.6
